Id	LibraryName	UserInputPattern	SystemMessage	PatternAtt	Type	Owner
5458	ConsumerQueryState	Would like the #RestaurantEntity that's $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.ClassMember	User
5459	ConsumerQueryState	Would you know any #RestaurantEntity $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.ClassMember	User
5460	ConsumerQueryState	Would you know any #RestaurantEntity that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.ClassMember	User
5461	ConsumerQueryState	#RestaurantEntity $RefineLocation current Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
5462	ConsumerQueryState	#RestaurantEntity $RefineLocation with $Offer			ConsumerQuery.Offers||ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
5463	ConsumerQueryState	$RefineLocation #RestaurantEntity $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
5464	ConsumerQueryState	Places #Location which $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5465	ConsumerQueryState	Recommend a place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5466	ConsumerQueryState	Recommend a place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5467	ConsumerQueryState	Recommend places #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5468	ConsumerQueryState	Recommend places #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5469	ConsumerQueryState	Recommend the place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5470	ConsumerQueryState	Recommend the place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5471	ConsumerQueryState	Recommend the places #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5472	ConsumerQueryState	Recommend the places #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5473	ConsumerQueryState	Show me a place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5474	ConsumerQueryState	Show me a place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5475	ConsumerQueryState	Show me the place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5476	ConsumerQueryState	Show me the place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5477	ConsumerQueryState	Show places #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5478	ConsumerQueryState	Show places #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5479	ConsumerQueryState	Show the places #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5480	ConsumerQueryState	Show the places #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5481	ConsumerQueryState	Suggest me a place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5482	ConsumerQueryState	Suggest me a place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5483	ConsumerQueryState	Suggest me the place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5484	ConsumerQueryState	Suggest me the place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5485	ConsumerQueryState	Suggest places #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5486	ConsumerQueryState	Suggest places #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5487	ConsumerQueryState	Suggest the places #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5488	ConsumerQueryState	Suggest the places #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5489	ConsumerQueryState	Suggest to me a place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5490	ConsumerQueryState	Suggest to me a place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5491	ConsumerQueryState	Suggest to me the place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5492	ConsumerQueryState	Suggest to me the place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5493	ConsumerQueryState	Tell me a place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5494	ConsumerQueryState	Tell me a place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5495	ConsumerQueryState	Tell me the place #Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5496	ConsumerQueryState	Tell me the place #Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Location	User
5497	ConsumerQueryState	$Offer $RefineLocation current location			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5498	ConsumerQueryState	$Offer $RefineLocation me			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5499	ConsumerQueryState	$RefineLocation places $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5500	ConsumerQueryState	$RefineLocation places that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5501	ConsumerQueryState	$RefineLocation places with $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5502	ConsumerQueryState	$RefineLocation restaurants $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5503	ConsumerQueryState	$RefineLocation restaurants that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5504	ConsumerQueryState	$RefineLocation restaurants with $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5505	ConsumerQueryState	Any places $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5506	ConsumerQueryState	Any places $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5507	ConsumerQueryState	Any places $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5508	ConsumerQueryState	Any places $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5509	ConsumerQueryState	Any places $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5510	ConsumerQueryState	Any places $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5511	ConsumerQueryState	Any places $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5512	ConsumerQueryState	Any places $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5513	ConsumerQueryState	Any places $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5514	ConsumerQueryState	Any places $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5515	ConsumerQueryState	Any places $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5516	ConsumerQueryState	Any places $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5517	ConsumerQueryState	Any places $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5518	ConsumerQueryState	Any places $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5519	ConsumerQueryState	Any restaurants $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5520	ConsumerQueryState	Any restaurants $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5521	ConsumerQueryState	Any restaurants $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5522	ConsumerQueryState	Any restaurants $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5523	ConsumerQueryState	Any restaurants $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5524	ConsumerQueryState	Any restaurants $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5525	ConsumerQueryState	Any restaurants $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5526	ConsumerQueryState	Any restaurants $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5527	ConsumerQueryState	Any restaurants $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5528	ConsumerQueryState	Any restaurants $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5529	ConsumerQueryState	Any restaurants $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5530	ConsumerQueryState	Any restaurants $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5531	ConsumerQueryState	Any restaurants $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5532	ConsumerQueryState	Any restaurants $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5533	ConsumerQueryState	Are there any places $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5534	ConsumerQueryState	Are there any places $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5535	ConsumerQueryState	Are there any places $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5536	ConsumerQueryState	Are there any places $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5537	ConsumerQueryState	Are there any places $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5538	ConsumerQueryState	Are there any places $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5539	ConsumerQueryState	Are there any places $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5540	ConsumerQueryState	Are there any places $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5541	ConsumerQueryState	Are there any places $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5542	ConsumerQueryState	Are there any places $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5543	ConsumerQueryState	Are there any places $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5544	ConsumerQueryState	Are there any places $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5545	ConsumerQueryState	Are there any places $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5546	ConsumerQueryState	Are there any places $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5547	ConsumerQueryState	Are there any restaurants $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5548	ConsumerQueryState	Are there any restaurants $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5549	ConsumerQueryState	Are there any restaurants $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5550	ConsumerQueryState	Are there any restaurants $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5551	ConsumerQueryState	Are there any restaurants $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5552	ConsumerQueryState	Are there any restaurants $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5553	ConsumerQueryState	Are there any restaurants $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5554	ConsumerQueryState	Are there any restaurants $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5555	ConsumerQueryState	Are there any restaurants $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5556	ConsumerQueryState	Are there any restaurants $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5557	ConsumerQueryState	Are there any restaurants $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5558	ConsumerQueryState	Are there any restaurants $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5559	ConsumerQueryState	Are there any restaurants $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5560	ConsumerQueryState	Are there any restaurants $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5561	ConsumerQueryState	Are there places $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5562	ConsumerQueryState	Are there places $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5563	ConsumerQueryState	Are there places $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5564	ConsumerQueryState	Are there places $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5565	ConsumerQueryState	Are there places $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5566	ConsumerQueryState	Are there places $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5567	ConsumerQueryState	Are there places $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5568	ConsumerQueryState	Are there places $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5569	ConsumerQueryState	Are there places $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5570	ConsumerQueryState	Are there places $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5571	ConsumerQueryState	Are there places $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5572	ConsumerQueryState	Are there places $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5573	ConsumerQueryState	Are there places $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5574	ConsumerQueryState	Are there places $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5575	ConsumerQueryState	Are there places $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5576	ConsumerQueryState	Are there places $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5577	ConsumerQueryState	Are there restaurants $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5578	ConsumerQueryState	Are there restaurants $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5579	ConsumerQueryState	Are there restaurants $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5580	ConsumerQueryState	Are there restaurants $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5581	ConsumerQueryState	Are there restaurants $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5582	ConsumerQueryState	Are there restaurants $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5583	ConsumerQueryState	Are there restaurants $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5584	ConsumerQueryState	Are there restaurants $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5585	ConsumerQueryState	Are there restaurants $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5586	ConsumerQueryState	Are there restaurants $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5587	ConsumerQueryState	Are there restaurants $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5588	ConsumerQueryState	Are there restaurants $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5589	ConsumerQueryState	Are there restaurants $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5590	ConsumerQueryState	Are there restaurants $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5591	ConsumerQueryState	Are there restaurants $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5592	ConsumerQueryState	Are there restaurants $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5593	ConsumerQueryState	Can you $ActionWord a place $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5594	ConsumerQueryState	Can you $ActionWord a restaurant $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5595	ConsumerQueryState	Can you $ActionWord place $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5596	ConsumerQueryState	Can you $ActionWord places $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5597	ConsumerQueryState	Can you $ActionWord restaurant $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5598	ConsumerQueryState	Can you $ActionWord restaurants $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5599	ConsumerQueryState	Can you name a place $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5600	ConsumerQueryState	Can you name a place $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5601	ConsumerQueryState	Can you name a restaurant $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5602	ConsumerQueryState	Can you name a restaurant $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5603	ConsumerQueryState	Can you name places $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5604	ConsumerQueryState	Can you name places $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5605	ConsumerQueryState	Can you name restaurants $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5606	ConsumerQueryState	Can you name restaurants $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5607	ConsumerQueryState	Can you recommend a place $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5608	ConsumerQueryState	Can you recommend a restaurant $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5609	ConsumerQueryState	Can you recommend place $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5610	ConsumerQueryState	Can you recommend places $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5611	ConsumerQueryState	Can you recommend restaurant $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5612	ConsumerQueryState	Can you recommend restaurants $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5613	ConsumerQueryState	Can you suggest a place $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5614	ConsumerQueryState	Can you suggest a restaurant $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5615	ConsumerQueryState	Can you suggest places $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5616	ConsumerQueryState	Can you suggest restaurants $RefineLocation that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5617	ConsumerQueryState	Is there a $RestaurantName $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5618	ConsumerQueryState	Is there a $RestaurantName $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5619	ConsumerQueryState	Is there a place $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5620	ConsumerQueryState	Is there a place $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5621	ConsumerQueryState	Is there a place $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5622	ConsumerQueryState	Is there a place $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5623	ConsumerQueryState	Is there a place $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5624	ConsumerQueryState	Is there a place $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5625	ConsumerQueryState	Is there a place $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5626	ConsumerQueryState	Is there a place $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5627	ConsumerQueryState	Is there a place $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5628	ConsumerQueryState	Is there a place $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5629	ConsumerQueryState	Is there a place $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5630	ConsumerQueryState	Is there a place $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5631	ConsumerQueryState	Is there a place $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5632	ConsumerQueryState	Is there a place $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5633	ConsumerQueryState	Is there a restaurant $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5634	ConsumerQueryState	Is there a restaurant $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5635	ConsumerQueryState	Is there a restaurant $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5636	ConsumerQueryState	Is there a restaurant $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5637	ConsumerQueryState	Is there a restaurant $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5638	ConsumerQueryState	Is there a restaurant $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5639	ConsumerQueryState	Is there a restaurant $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5640	ConsumerQueryState	Is there a restaurant $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5641	ConsumerQueryState	Is there a restaurant $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5642	ConsumerQueryState	Is there a restaurant $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5643	ConsumerQueryState	Is there a restaurant $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5644	ConsumerQueryState	Is there a restaurant $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5645	ConsumerQueryState	Is there a restaurant $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5646	ConsumerQueryState	Is there a restaurant $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5647	ConsumerQueryState	Is there any place $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5648	ConsumerQueryState	Is there any place $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5649	ConsumerQueryState	Is there any place $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5650	ConsumerQueryState	Is there any place $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5651	ConsumerQueryState	Is there any place $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5652	ConsumerQueryState	Is there any place $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5653	ConsumerQueryState	Is there any place $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5654	ConsumerQueryState	Is there any place $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5655	ConsumerQueryState	Is there any place $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5656	ConsumerQueryState	Is there any place $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5657	ConsumerQueryState	Is there any place $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5658	ConsumerQueryState	Is there any place $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5659	ConsumerQueryState	Is there any place $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5660	ConsumerQueryState	Is there any place $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5661	ConsumerQueryState	Is there any restaurant $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5662	ConsumerQueryState	Is there any restaurant $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5663	ConsumerQueryState	Is there any restaurant $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5664	ConsumerQueryState	Is there any restaurant $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5665	ConsumerQueryState	Is there any restaurant $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5666	ConsumerQueryState	Is there any restaurant $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
