offer_id,offer_category,merchant_name,offer_longdesc,crayon_id,offer_shortdesc,offer_start_date,offer_end_date,offer_tnc,offer_img_urls,offer_behave_category,offer_locations,merchant_phone,merchant_website,offer_source,offer_country,offer_city
3077,dining,"Swissotel The Stamford, Kopi Tiam",25% off food bill,301591104,25% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc78.jpg,Asian,"2 Stamford Road, Level 2, Singapore 178882",6431 6221,http://www.swissotel.com/hotels/singapore-stamford/dining/,OCBC Promo,Singapore,Singapore
3078,dining,"Swissotel The Stamford, Lobby Court",20% off beverages,301151933,20% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc79.jpg,Cafe,"2 Stamford Road, Level 1, Singapore 178882",6431 6156,,OCBC Promo,Singapore,Singapore
3079,dining,"Fairmont Singapore, Szechuan Court",25% off food bill,300576492,25% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc80.jpg,Chinese,"80 Bras Basah Road, Level 3, Singapore 189560",6431 6156,http://www.fairmont.com/singapore/dining,OCBC Promo,Singapore,Singapore
3080,dining,"Swissotel The Stamford, Equinox Restaurant",25% off food bill,300663285,25% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc81.jpg,Western,"2 Stamford Road, Level 70, Singapore 178882",6837 3322,http://www.swissotel.com/hotels/singapore-stamford/dining/,OCBC Promo,Singapore,Singapore
3081,dining,"Fairmont Singapore, Prego",25% off food bill,302031228,25% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc82.jpg,Western,"80 Bras Basah Road, Level 1, Singapore 189560",6431 6156,http://www.fairmont.com/singapore/dining,OCBC Promo,Singapore,Singapore
3082,dining,"Fairmont Singapore, Mikuni",25% off food bill,303224076,25% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc83.jpg,Japanese,"80 Bras Basah Road, Level 3, Singapore 189560",6431 6156,http://www.fairmont.com/singapore/dining,OCBC Promo,Singapore,Singapore
3083,dining,"Fairmont Singapore, Anti:dote",20% off beverages,303339894,20% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc84.jpg,Wine,"2 Stamford Road, Singapore 178882",6431 5315,http://www.fairmont.com/singapore/dining,OCBC Promo,Singapore,Singapore
3084,dining,"Swissotel The Stamford, Cafe Swiss",35% off food bill,302421255,35% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc85.jpg,Western,"2 Stamford Road, Level 2, Singapore 178882",6431 6156,http://www.swissotel.com/hotels/singapore-stamford/dining/,OCBC Promo,Singapore,Singapore
3085,dining,"Swissotel The Stamford, New Asia",20% off beverages,302090608,20% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc86.jpg,Wine,"2 Stamford Road, Level 71, Singapore 178882",9177 7307,,OCBC Promo,Singapore,Singapore
3086,dining,The Kitchen at Bacchanalia,"Complimentary upgrade to 3-course set lunch from 2-course set lunch (U.P. S$65) Make an instant reservation <a href=""https://www.restaurants.sg/modules/booking/book_form.php?bkrestaurant=SG_SG_R_Bacchanaliaandbktracking=WEBSITE,ocbc0220andtitle=Bacchanalia"" target=""_blank"">here</a>.",300074259,Special price,1/2/2017,31/07/2017,"Offer is valid from 20 February to 31 July 2017, except on eve of and public holidays, and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Special priced menu excludes service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc87.jpg,Western,,,,OCBC Promo,Singapore,Singapore
3087,dining,Pizza Hut,Receive S$10 return voucher with any amount spent,300956166,S$10 return voucher,1/2/2017,31/03/2017,"Offer is valid from 5 April 2017 to 31 March 2018 at all Pizza Hut restaurants, Pizza Hut Delivery and Pizza Hut Express 'Not valid at Pizza Hut Jurong Bird Park and for self-collection online orders 'To receive the voucher, payment must be made with an OCBC Credit or Debit Card 'Voucher can be redeemed with a minimum spend of S$50, excluding service charge and prevailing GST, made with an OCBC Credit or Debit Card 'Return voucher is valid for 3 months from the date of issue indicated. Strictly no extension of validity date is allowed 'Return voucher can only be used on the next visit for dine-in only and takeaway only 'Original voucher must be presented before ordering/payment 'Limited to one redemption per bill per table 'Any unutilised value of the return voucher will not be refunded in cash or other forms 'Not valid in conjunction with other discounts, membership privileges, promotions, or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc88.jpg,Western,,,http://www.pizzahut.com.sg/,OCBC Promo,Singapore,Singapore
3088,dining,Majestic Bay Seafood Restaurant,Complimentary Xiao Long Bao (10pcs) with a min. of S$60 spent,300337901,Complimentary Xiao Long Bao,1/2/2017,30/04/2017,"Offer is valid from 20 February to 30 April 2017, excluding eve of and public holidays, and special occasions 'Valid with a minimum spend of S$60, excluding service charge and prevailing GST 'Valid for dine-in only 'Majestic Bay Seafood Restaurant reserves the right to offer a similar dish, or dish of equal value, if the stated dish is unavailable 'Payment must be made with an OCBC Credit or Debit Card 'Not valid in conjunction with other discounts, membership privileges, promotions, or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc89.jpg,Chinese,,,http://majesticbay.sg/,OCBC Promo,Singapore,Singapore
3089,dining,Taste Paradise,S$1 Poached Rice with Assorted Seafood in Lobster Broth with a min. of S$60 spent (U.P. S$32),303272414,S$1 dish,1/2/2017,28/04/2017,"Offer is valid on weekdays, from 20 February to 28 April 2017, except on eve of and public holidays 'Payment must be made with an OCBC Credit or Debit Card 'Offer is valid with the minimum spend of S$60, excluding the price of the promotional item, service charge and prevailing GST 'Offer is subject to service charge and prevailing GST 'Limited to one redemption per table per bill. Splitting of bill or table is not allowed 'Valid while stocks last 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc90.jpg,Chinese,Click on https://www.paradisegroup.com.sg/restaurant-locator for full outlets listing.,,,OCBC Promo,Singapore,Singapore
3090,dining,Paradise Teochew Restaurant,S$1 Braised Sliced Irish Fat Duck with a min. of S$50 spent (U.P. S$18),303745013,S$1 dish,1/2/2017,28/04/2017,"Offer is valid on weekdays, from 20 February to 28 April 2017, except on eve of and public holidays, at all Paradise Teochew Restaurant outlets 'Payment must be made with an OCBC Credit or Debit Card 'Offer is valid with the minimum spend of S$50, excluding the price of the promotional item, service charge and prevailing GST 'Offer is subject to service charge and prevailing GST 'Limited to one redemption per table per bill. Splitting of bill or table is not allowed 'Valid while stocks last 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc91.jpg,Chinese,Click on https://www.paradisegroup.com.sg/restaurant-locator for full outlets listing.,,,OCBC Promo,Singapore,Singapore
3091,dining,Seafood Paradise,S$1 Sri Lankan Crab (per 100g)with a min. of S$80 spent (U.P. S$8 per 100g),300772267,S$1 dish,1/2/2017,28/04/2017,"Offer is valid on weekdays, from 20 February to 28 April 2017, except on eve of and public holidays 'Not valid at Seafood Paradise at Changi Airport Terminal 2 'Payment must be made with an OCBC Credit or Debit Card 'Offer is valid with the minimum spend of S$80, excluding the price of the promotional item, service charge and prevailing GST 'Offer is subject to service charge and prevailing GST 'Limited to one crab with S$80 spent and a maximum redemption of two crabs with a minimum of S$160 spent 'Valid while stocks last 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc92.jpg,Chinese,Click on https://www.paradisegroup.com.sg/restaurant-locator for full outlets listing.,,,OCBC Promo,Singapore,Singapore
3092,dining,Canton Paradise,S$1 Superior Soy Seasoned Chicken with a min. of S$30 spent (U.P. S$12.80 - S$13.80),300021850,S$1 dish,1/2/2017,28/04/2017,"Offer is valid from 20 February to 28 April 2017 except on eve of and public holidays 'Valid on weekdays at all Canton Paradise outlets except at Alexandra Retail Centre 'For Canton Paradise at Alexandra Retail Centre, offer is valid for dinner on weekdays and all-day on weekends 'Payment must be made with an OCBC Credit or Debit Card 'Offer is valid with the minimum spend of S$30, excluding the price of the promotional item, service charge and prevailing GST 'Offer is subject to service charge and prevailing GST 'Limited to one redemption per table per bill. Splitting of bill or table is not allowed 'Valid while stocks last 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc93.jpg,Chinese,Click on https://www.paradisegroup.com.sg/restaurant-locator for full outlets listing.,,,OCBC Promo,Singapore,Singapore
3093,dining,Beauty in The Pot,S$1 Otak-otak Fish Paste with a min. of S$50 spent (U.P. S$10),301363214,S$1 dish,1/2/2017,28/04/2017,"Offer is valid on weekdays, from 20 February to 28 April 2017, except on eve of and public holidays, at all Beauty in The Pot outlets 'Payment must be made with an OCBC Credit or Debit Card 'Offer is valid with the minimum spend of S$50, excluding the price of the promotional item, service charge and prevailing GST 'Offer is subject to service charge and prevailing GST 'Limited to one redemption per table per bill. Splitting of bill or table is not allowed 'Valid while stocks last 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc94.jpg,Chinese,Click on https://www.paradisegroup.com.sg/restaurant-locator for full outlets listing.,,,OCBC Promo,Singapore,Singapore
3094,dining,Paradise Dynasty,S$1 Specialty Dynasty Xiao Long Bao (8 flavours) with a min. of S$30 spent (U.P. S$14.80),302523756,S$1 dish,1/2/2017,28/04/2017,"Offer is valid on weekdays, from 20 February to 28 April 2017, except on eve of and public holidays, at all Paradise Dynasty outlets 'Payment must be made with an OCBC Credit or Debit Card 'Offer is valid with the minimum spend of S$30, excluding the price of the promotional item, service charge and prevailing GST 'Offer is subject to service charge and prevailing GST 'Limited to one redemption per table per bill. Splitting of bill or table is not allowed 'Valid while stocks last 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc95.jpg,Chinese,Click on https://www.paradisegroup.com.sg/restaurant-locator for full outlets listing.,,,OCBC Promo,Singapore,Singapore
3095,dining,LeNu Chef Wai's Noodle Bar,S$1 drink with every bowl of noodles purchased (U.P. S$2),300144886,S$1 drinks,1/2/2017,28/04/2017,"Offer is valid on weekdays, from 20 February to 28 April 2017, except on eve of and public holidays 'Not valid at LeNu at Changi Airport Transit Area Terminal 3 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to prevailing GST 'Valid while stocks last 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc96.jpg,Chinese,Click on https://www.paradisegroup.com.sg/restaurant-locator for full outlets listing.,,,OCBC Promo,Singapore,Singapore
3096,dining,"Copthorne King's Hotel Singapore, Princess Terrace",15% off buffet,301267433,15% off,1/2/2017,31/12/2017,"Valid from 1 January to 31 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc97.jpg,Asian,403 Havelock Road  Singapore 169632,6318 3168,www.millenniumhotels.com.sg/copthornekingssingapore/dining.html,OCBC Promo,Singapore,Singapore
3097,dining,"Copthorne King's Hotel Singapore, Tien Court",15% off food bill,302537902,15% off,1/2/2017,31/12/2017,"Valid from 1 January to 31 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc98.jpg,Chinese,403 Havelock Road  Singapore 169632,6318 3193 / 3198,www.millenniumhotels.com.sg/copthornekingssingapore/dining.html,OCBC Promo,Singapore,Singapore
3098,dining,"Grand Copthorne Waterfront Singapore, Grand Shanghai",15% off food bill,300303108,15% off,1/2/2017,31/12/2017,"Valid from 1 January to 31 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to prvileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc99.jpg,Chinese,392 Havelock Road  Singapore 169663,6836 6866,www.millenniumhotels.com.sg/grandcopthornewaterfront/dining/,OCBC Promo,Singapore,Singapore
3099,dining,"Orchard Hotel Singapore, Hua Ting",15% off food bill,302509775,15% off,1/2/2017,31/12/2017,"Valid from 1 January to 31 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc100.jpg,Chinese,442 Orchard Road  Singapore 238879,6739 6666,www.millenniumhotels.com.sg/orchardhotelsingapore/dining.html,OCBC Promo,Singapore,Singapore
3100,dining,"Orchard Hotel Singapore, Hua Ting Steamboat",15% off food bill,304013366,15% off,1/2/2017,31/12/2017,"Valid from 1 January to 31 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc101.jpg,Chinese,442 Orchard Road  Singapore 238879,6739 6628,https://www.millenniumhotels.com/en/singapore/orchard-hotel-singapore/hua-ting-steamboat/,OCBC Promo,Singapore,Singapore
3101,dining,"M Hotel Singapore, Cafe 2000",15% off buffet,301462292,15% off,1/2/2017,31/12/2017,"Valid from 1 January to 31 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc102.jpg,International,81 Anson Road Singapore 079908,6500 6112,www.millenniumhotels.com.sg/mhotelsingapore/dining.html,OCBC Promo,Singapore,Singapore
3102,dining,"Orchard Hotel Singapore, Intermezzo Bar",15% off selected house pour wine and beer,303183698,15% off,1/2/2017,31/12/2017,"Valid from 1 January to 31 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc103.jpg,Wine,442 Orchard Road  Singapore 238879,6739 6668,www.millenniumhotels.com.sg/orchardhotelsingapore/dining.html,OCBC Promo,Singapore,Singapore
3103,dining,"Orchard Hotel Singapore, Orchard Cafe",15% off buffet,302259169,15% off,1/2/2017,31/12/2017,"Valid from 1 January to 31 December 2017, except eve of and public holidays and special occasions 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subjected to service charge and prevailing GST 'Not valid in conjunction with other discounts, set menus, membership privileges, promotions or vouchers, unless otherwise stated 'Prior reservations highly recommended and subject to availability ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc104.jpg,Brunch,442 Orchard Road  Singapore 238879,6739 6565,www.millenniumhotels.com.sg/orchardhotelsingapore/dining.html,OCBC Promo,Singapore,Singapore
